"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"broken","Fri Aug 06 13:53:19 GMT 2021","Fri Aug 06 13:53:28 GMT 2021","8765","test","test_conduit","TestConduit","","","test_logout",""
