"Status","Start Time","Stop Time","Duration in ms","Parent Suite","Suite","Sub Suite","Test Class","Test Method","Name","Description"
"passed","Sun Aug 08 09:23:25 GMT 2021","Sun Aug 08 09:23:34 GMT 2021","9700","test","test_conduit","TestConduit","","","test_registration",""
"passed","Sun Aug 08 09:23:23 GMT 2021","Sun Aug 08 09:23:23 GMT 2021","108","test","test_conduit","TestConduit","","","test_home_page_appearances",""
"passed","Sun Aug 08 09:23:36 GMT 2021","Sun Aug 08 09:23:46 GMT 2021","10285","test","test_conduit","TestConduit","","","test_login",""
